,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,controlAbundance
0,taxa100175,130,34,0.3044496487119438,0.033170731707317075,0.0005646600745155623
1,taxa1004301,0,1,0.0,0.000975609756097561,0
2,taxa100883,143,341,0.33489461358313816,0.3326829268292683,7.256805666378799e-05
3,taxa101,1,32,0.00234192037470726,0.03121951219512195,0
4,taxa1011,0,4,0.0,0.003902439024390244,0
5,taxa1016,64,143,0.14988290398126464,0.13951219512195123,1.8601650438602745e-05
6,taxa1017280,76,155,0.17798594847775176,0.15121951219512195,3.784728718453205e-05
7,taxa1021,0,5,0.0,0.004878048780487805,0
8,taxa102106,381,515,0.892271662763466,0.5024390243902439,0.004381220057187657
9,taxa104204,0,0,0.0,0.0,0
10,taxa104264,0,18,0.0,0.0175609756097561,0
11,taxa1048757,0,5,0.0,0.004878048780487805,0
12,taxa1051,0,30,0.0,0.02926829268292683,0
13,taxa1054211,0,21,0.0,0.02048780487804878,0
14,taxa1055688,0,12,0.0,0.011707317073170732,0
15,taxa1060,0,26,0.0,0.025365853658536587,0
16,taxa106589,1,45,0.00234192037470726,0.04390243902439024,0
17,taxa106633,0,9,0.0,0.00878048780487805,0
18,taxa1068,0,0,0.0,0.0,0
19,taxa107,0,38,0.0,0.037073170731707315,0
20,taxa1070,0,5,0.0,0.004878048780487805,0
21,taxa1073,12,36,0.02810304449648712,0.0351219512195122,1.3540928644894146e-05
22,taxa1077265,6,24,0.01405152224824356,0.023414634146341463,4.883087516998548e-06
23,taxa1081,0,10,0.0,0.00975609756097561,0
24,taxa1082702,0,9,0.0,0.00878048780487805,0
25,taxa1082930,0,18,0.0,0.0175609756097561,0
26,taxa1091,0,54,0.0,0.05268292682926829,0
27,taxa1096776,0,0,0.0,0.0,0
28,taxa1111,0,28,0.0,0.027317073170731707,0
29,taxa1115103,1,6,0.00234192037470726,0.005853658536585366,0
30,taxa1121829,2,10,0.00468384074941452,0.00975609756097561,1.227291288657881e-05
31,taxa1123044,12,80,0.02810304449648712,0.07804878048780488,2.680035073616719e-05
32,taxa1129,26,204,0.06088992974238876,0.19902439024390245,2.2935874170954475e-05
33,taxa113286,1,23,0.00234192037470726,0.0224390243902439,0
34,taxa1134403,9,34,0.02107728337236534,0.033170731707317075,5.171788074068457e-06
35,taxa114248,0,16,0.0,0.015609756097560976,0
36,taxa1143004,0,0,0.0,0.0,0
37,taxa114627,90,104,0.2107728337236534,0.10146341463414635,3.3674328616855525e-05
38,taxa1156392,0,0,0.0,0.0,0
39,taxa1164863,0,8,0.0,0.007804878048780488,0
40,taxa1164882,35,293,0.08196721311475409,0.28585365853658534,2.1272073818233416e-05
41,taxa117563,137,680,0.32084309133489464,0.6634146341463415,3.760210350137727e-05
42,taxa118747,3,42,0.00702576112412178,0.04097560975609756,6.127951776864221e-06
43,taxa118966,72,54,0.1686182669789227,0.05268292682926829,2.4478451400882634e-05
44,taxa1190,0,18,0.0,0.0175609756097561,0
45,taxa1195526,0,0,0.0,0.0,0
46,taxa119977,46,17,0.10772833723653395,0.016585365853658537,5.85184584525056e-05
47,taxa1200657,0,15,0.0,0.014634146341463415,0
48,taxa1203,0,0,0.0,0.0,0
49,taxa120652,0,0,0.0,0.0,0
50,taxa120831,1,10,0.00234192037470726,0.00975609756097561,0
51,taxa120961,13,72,0.03044496487119438,0.0702439024390244,5.049796153382804e-06
52,taxa1210119,5,10,0.0117096018735363,0.00975609756097561,9.5035372257764e-06
53,taxa1213720,1,15,0.00234192037470726,0.014634146341463415,0
54,taxa1217416,0,1,0.0,0.000975609756097561,0
55,taxa1227,0,1,0.0,0.000975609756097561,0
56,taxa123375,77,193,0.18032786885245902,0.18829268292682927,1.942443841233292e-05
57,taxa1234,1,57,0.00234192037470726,0.055609756097560976,0
58,taxa1236988,70,76,0.16393442622950818,0.07414634146341463,3.250149656758816e-05
59,taxa1243,63,180,0.14754098360655737,0.17560975609756097,2.8282394202074816e-05
60,taxa125287,2,2,0.00468384074941452,0.001951219512195122,6.9600201404259695e-06
61,taxa1253,43,191,0.10070257611241218,0.18634146341463415,3.983167737870034e-05
62,taxa1257,27,349,0.06323185011709602,0.3404878048780488,9.66407839572468e-06
63,taxa1263,408,660,0.955503512880562,0.6439024390243903,0.030020269367458503
64,taxa1269,13,55,0.03044496487119438,0.05365853658536585,6.974862878830457e-06
65,taxa1274351,0,7,0.0,0.006829268292682927,0
66,taxa1279,62,333,0.1451990632318501,0.3248780487804878,2.1439310531994225e-05
67,taxa1279384,0,19,0.0,0.018536585365853658,0
68,taxa1279388,3,68,0.00702576112412178,0.06634146341463415,3.337680323752273e-05
69,taxa1283313,4,89,0.00936768149882904,0.08682926829268292,8.437096042375204e-05
70,taxa12916,4,96,0.00936768149882904,0.09365853658536585,2.810920505913638e-05
71,taxa129337,28,32,0.06557377049180328,0.03121951219512195,7.397364175748545e-06
72,taxa129577,0,20,0.0,0.01951219512195122,0
73,taxa12960,0,2,0.0,0.001951219512195122,0
74,taxa1298,4,94,0.00936768149882904,0.09170731707317073,4.358596263805999e-05
75,taxa1301,336,961,0.7868852459016393,0.937560975609756,0.0015731972938730929
76,taxa133,0,0,0.0,0.0,0
77,taxa13334,14,54,0.03278688524590164,0.05268292682926829,5.890523728378861e-06
78,taxa1335483,13,30,0.03044496487119438,0.02926829268292683,4.7454132968945476e-06
79,taxa133925,76,161,0.17798594847775176,0.15707317073170732,1.8498362147977234e-05
80,taxa1348911,37,120,0.08665105386416862,0.11707317073170732,0.0008897165151428785
81,taxa1350,177,517,0.41451990632318503,0.504390243902439,9.148873061077383e-05
82,taxa1354333,0,0,0.0,0.0,0
83,taxa135575,1,78,0.00234192037470726,0.07609756097560975,0
84,taxa1357,203,458,0.47540983606557374,0.44682926829268294,0.00014890434255624845
85,taxa135858,10,49,0.0234192037470726,0.04780487804878049,0.003023294046105042
86,taxa136099,0,0,0.0,0.0,0
87,taxa13687,7,205,0.01639344262295082,0.2,1.9151090508777207e-05
88,taxa1372,3,30,0.00702576112412178,0.02926829268292683,1.0941520617950076e-05
89,taxa1375,48,48,0.11241217798594848,0.04682926829268293,2.2786442438786913e-05
90,taxa1378,149,547,0.34894613583138173,0.5336585365853659,3.517523718956414e-05
91,taxa1380,82,429,0.1920374707259953,0.41853658536585364,1.8731383494632474e-05
92,taxa1386,185,409,0.4332552693208431,0.39902439024390246,7.334064126478773e-05
93,taxa1397107,0,13,0.0,0.012682926829268294,0
94,taxa140458,1,35,0.00234192037470726,0.03414634146341464,0
95,taxa140625,12,13,0.02810304449648712,0.012682926829268294,1.020376051001307e-05
96,taxa1408818,0,5,0.0,0.004878048780487805,0
97,taxa142577,0,0,0.0,0.0,0
98,taxa1433993,3,7,0.00702576112412178,0.006829268292682927,4.640006433468291e-06
99,taxa146,0,27,0.0,0.026341463414634145,0
100,taxa146918,0,14,0.0,0.013658536585365854,0
101,taxa1471399,0,6,0.0,0.005853658536585366,0
102,taxa1472344,0,1,0.0,0.000975609756097561,0
103,taxa1485,304,977,0.711943793911007,0.953170731707317,0.0026700351330684324
104,taxa1485594,0,9,0.0,0.00878048780487805,0
105,taxa1486726,127,41,0.297423887587822,0.04,4.494857836670351e-05
106,taxa150022,34,151,0.07962529274004684,0.1473170731707317,1.2794354126071244e-05
107,taxa1501226,103,45,0.24121779859484777,0.04390243902439024,3.0222429885724707e-05
108,taxa150247,9,59,0.02107728337236534,0.0575609756097561,7.895024396926024e-06
109,taxa1502725,16,27,0.03747072599531616,0.026341463414634145,1.037699498066788e-05
110,taxa150333,57,33,0.13348946135831383,0.03219512195121951,2.188301483643912e-05
111,taxa1505652,66,265,0.15456674473067916,0.25853658536585367,3.13892166291249e-05
112,taxa1505657,126,469,0.29508196721311475,0.4575609756097561,7.113738410708942e-05
113,taxa1505663,203,591,0.47540983606557374,0.5765853658536585,0.0012649196039655043
114,taxa1505664,47,36,0.11007025761124122,0.0351219512195122,1.0343819486409423e-05
115,taxa1506553,205,581,0.48009367681498827,0.5668292682926829,0.001857412869186636
116,taxa1506577,77,226,0.18032786885245902,0.22048780487804878,3.329787182575071e-05
117,taxa150818,3,8,0.00702576112412178,0.007804878048780488,1.121628144674626e-05
118,taxa1508657,205,74,0.48009367681498827,0.0721951219512195,0.03435303867395901
119,taxa151037,2,125,0.00468384074941452,0.12195121951219512,2.668664494246524e-05
120,taxa1518147,0,89,0.0,0.08682926829268292,0
121,taxa1524214,2,7,0.00468384074941452,0.006829268292682927,6.248284989530692e-06
122,taxa1524217,0,16,0.0,0.015609756097560976,0
123,taxa153265,0,5,0.0,0.004878048780487805,0
124,taxa1543705,0,22,0.0,0.021463414634146343,0
125,taxa1548510,1,11,0.00234192037470726,0.010731707317073172,0
126,taxa1551504,0,63,0.0,0.06146341463414634,0
127,taxa155493,0,2,0.0,0.001951219512195122,0
128,taxa1562,143,29,0.33489461358313816,0.02829268292682927,0.0001472470705447316
129,taxa156454,0,79,0.0,0.07707317073170732,0
130,taxa1565532,2,11,0.00468384074941452,0.010731707317073172,4.701040934749374e-06
131,taxa156973,29,98,0.06791569086651054,0.09560975609756098,9.023553309124827e-06
132,taxa156993,0,8,0.0,0.007804878048780488,0
133,taxa157,17,86,0.03981264637002342,0.08390243902439025,2.3711401745846433e-05
134,taxa157226,4,2,0.00936768149882904,0.001951219512195122,8.858734892867755e-06
135,taxa1573,187,226,0.4379391100702576,0.22048780487804878,0.0015605822661363044
136,taxa1573534,18,24,0.04215456674473068,0.023414634146341463,6.558017472067484e-06
137,taxa1573535,147,159,0.3442622950819672,0.1551219512195122,0.00010548525758982052
138,taxa1573536,36,11,0.08430913348946135,0.010731707317073172,2.2972065423887936e-05
139,taxa1573806,7,31,0.01639344262295082,0.03024390243902439,1.8016402726524724e-05
140,taxa1578,240,624,0.5620608899297423,0.608780487804878,0.0004994517762783282
141,taxa158481,0,17,0.0,0.016585365853658537,0
142,taxa158846,41,128,0.09601873536299765,0.1248780487804878,9.280012866936582e-06
143,taxa158848,0,0,0.0,0.0,0
144,taxa16,0,0,0.0,0.0,0
145,taxa160798,0,0,0.0,0.0,0
146,taxa161492,3,22,0.00702576112412178,0.021463414634146343,7.856203998835455e-06
147,taxa1618113,2,13,0.00468384074941452,0.012682926829268294,1.7036599567327645e-05
148,taxa1621534,0,0,0.0,0.0,0
149,taxa162171,0,65,0.0,0.06341463414634146,0
150,taxa162289,186,578,0.43559718969555034,0.5639024390243902,7.008415586207016e-05
151,taxa162491,0,1,0.0,0.000975609756097561,0
152,taxa1637,7,33,0.01639344262295082,0.03219512195121951,1.2924572121766104e-05
153,taxa1637257,55,47,0.1288056206088993,0.045853658536585365,1.1888507433153946e-05
154,taxa1643951,0,0,0.0,0.0,0
155,taxa1647190,1,20,0.00234192037470726,0.01951219512195122,0
156,taxa1648511,0,0,0.0,0.0,0
157,taxa1649459,71,262,0.16627634660421545,0.255609756097561,1.7725476197995204e-05
158,taxa1649490,1,7,0.00234192037470726,0.006829268292682927,0
159,taxa1649501,3,6,0.00702576112412178,0.005853658536585366,5.333739114773692e-06
160,taxa1649512,0,2,0.0,0.001951219512195122,0
161,taxa1651,0,12,0.0,0.011707317073170732,0
162,taxa1652133,1,41,0.00234192037470726,0.04,0
163,taxa1653174,1,3,0.00234192037470726,0.002926829268292683,0
164,taxa1654,203,497,0.47540983606557374,0.4848780487804878,0.0001504447989791494
165,taxa165695,12,127,0.02810304449648712,0.12390243902439024,2.8299807370122077e-05
166,taxa165696,5,42,0.0117096018735363,0.04097560975609756,9.42746473402494e-06
167,taxa165697,4,3,0.00936768149882904,0.002926829268292683,9.79855654536931e-05
168,taxa165779,22,252,0.05152224824355972,0.24585365853658536,9.343758126417293e-06
169,taxa165812,5,4,0.0117096018735363,0.003902439024390244,4.324940959815433e-06
170,taxa1663,72,150,0.1686182669789227,0.14634146341463414,1.7222263554659466e-05
171,taxa166484,89,279,0.20843091334894615,0.27219512195121953,3.561442884004383e-05
172,taxa1676142,1,20,0.00234192037470726,0.01951219512195122,0
173,taxa167639,0,45,0.0,0.04390243902439024,0
174,taxa1678,353,751,0.8266978922716628,0.7326829268292683,0.017071967785042247
175,taxa1679449,0,0,0.0,0.0,0
176,taxa168470,0,1,0.0,0.000975609756097561,0
177,taxa168694,0,0,0.0,0.0,0
178,taxa168808,0,28,0.0,0.027317073170731707,0
179,taxa1696,2,46,0.00468384074941452,0.0448780487804878,1.7489835062397877e-05
180,taxa1707,0,74,0.0,0.0721951219512195,0
181,taxa171436,0,16,0.0,0.015609756097560976,0
182,taxa1716,99,305,0.23185011709601874,0.2975609756097561,2.3561537095604435e-05
183,taxa171673,1,4,0.00234192037470726,0.003902439024390244,0
184,taxa1730,427,820,1.0,0.8,0.026706728631412328
185,taxa173479,0,84,0.0,0.08195121951219513,0
186,taxa1742989,0,30,0.0,0.02926829268292683,0
187,taxa1742993,0,4,0.0,0.003902439024390244,0
188,taxa1743,2,84,0.00468384074941452,0.08195121951219513,9.254321070872186e-05
189,taxa174708,5,38,0.0117096018735363,0.037073170731707315,1.0343819486409423e-05
190,taxa1763,2,19,0.00468384074941452,0.018536585365853658,1.4112362327335806e-05
191,taxa1769729,4,23,0.00936768149882904,0.0224390243902439,9.284994607828607e-06
192,taxa177971,6,46,0.01405152224824356,0.0448780487804878,4.620733389155934e-06
193,taxa1789690,0,0,0.0,0.0,0
194,taxa1792239,0,37,0.0,0.03609756097560975,0
195,taxa18,5,79,0.0117096018735363,0.07707317073170732,9.190428327392436e-06
196,taxa1813,0,24,0.0,0.023414634146341463,0
197,taxa1817,0,38,0.0,0.037073170731707315,0
198,taxa1822464,2,50,0.00468384074941452,0.04878048780487805,1.8541740991780112e-05
199,taxa182639,44,73,0.10304449648711944,0.07121951219512195,1.0459482046488717e-05
200,taxa1827,15,67,0.0351288056206089,0.06536585365853659,5.6166301363170925e-06
201,taxa182709,0,47,0.0,0.045853658536585365,0
202,taxa1835,0,7,0.0,0.006829268292682927,0
203,taxa1839,3,38,0.00702576112412178,0.037073170731707315,2.2558883272812072e-05
204,taxa1843210,1,25,0.00234192037470726,0.024390243902439025,0
205,taxa1847,4,13,0.00936768149882904,0.012682926829268294,1.4839205514399643e-05
206,taxa1849822,52,103,0.12177985948477751,0.10048780487804879,2.7378756012982897e-05
207,taxa1849828,67,136,0.15690866510538642,0.1326829268292683,1.797946019167612e-05
208,taxa1851,1,3,0.00234192037470726,0.002926829268292683,0
209,taxa1865,0,11,0.0,0.010731707317073172,0
210,taxa186650,0,2,0.0,0.001951219512195122,0
211,taxa1866885,7,44,0.01639344262295082,0.042926829268292686,6.974862878830457e-06
212,taxa186829,0,11,0.0,0.010731707317073172,0
213,taxa186831,4,23,0.00936768149882904,0.0224390243902439,5.735336217517633e-06
214,taxa1870884,84,245,0.19672131147540983,0.23902439024390243,2.829741106923397e-05
215,taxa187144,3,51,0.00702576112412178,0.04975609756097561,6.073856965758411e-05
216,taxa1873,0,13,0.0,0.012682926829268294,0
217,taxa187492,0,17,0.0,0.016585365853658537,0
218,taxa188143,0,12,0.0,0.011707317073170732,0
219,taxa1883,12,174,0.02810304449648712,0.16975609756097562,6.749687520102413e-06
220,taxa1884930,8,8,0.01873536299765808,0.007804878048780488,7.764231313391161e-06
221,taxa188905,3,13,0.00702576112412178,0.012682926829268294,3.259771885654474e-05
222,taxa189330,423,770,0.990632318501171,0.751219512195122,0.0026492520591222504
223,taxa1906945,14,3,0.03278688524590164,0.002926829268292683,2.9135913714945473e-05
224,taxa191,3,25,0.00702576112412178,0.024390243902439025,3.862208272570067e-06
225,taxa1911556,1,36,0.00234192037470726,0.0351219512195122,0
226,taxa1912216,17,215,0.03981264637002342,0.2097560975609756,5.171788074068457e-06
227,taxa191291,0,32,0.0,0.03121951219512195,0
228,taxa191303,11,73,0.02576112412177986,0.07121951219512195,0.0004820817293183969
229,taxa191494,1,24,0.00234192037470726,0.023414634146341463,0
230,taxa191769,1,7,0.00234192037470726,0.006829268292682927,0
231,taxa192992,1,12,0.00234192037470726,0.011707317073170732,0
232,taxa194,40,214,0.0936768149882904,0.20878048780487804,3.18458126293524e-05
233,taxa195950,26,71,0.06088992974238876,0.06926829268292684,5.931248216419396e-06
234,taxa1960084,0,10,0.0,0.00975609756097561,0
235,taxa196080,0,0,0.0,0.0,0
236,taxa196081,2,45,0.00468384074941452,0.04390243902439024,0.00011714421700257123
237,taxa196082,1,7,0.00234192037470726,0.006829268292682927,0
238,taxa198251,0,46,0.0,0.0448780487804878,0
239,taxa1988,0,8,0.0,0.007804878048780488,0
240,taxa20,2,41,0.00468384074941452,0.04,2.7476703070289432e-05
241,taxa2000,0,0,0.0,0.0,0
242,taxa200473,0,5,0.0,0.004878048780487805,0
243,taxa2004797,1,51,0.00234192037470726,0.04975609756097561,0
244,taxa2005359,76,79,0.17798594847775176,0.07707317073170732,1.7631802743809553e-05
245,taxa201096,1,0,0.00234192037470726,0.0,0
246,taxa2013,0,8,0.0,0.007804878048780488,0
247,taxa202746,0,23,0.0,0.0224390243902439,0
248,taxa202771,0,5,0.0,0.004878048780487805,0
249,taxa202907,0,11,0.0,0.010731707317073172,0
250,taxa2034,2,13,0.00468384074941452,0.012682926829268294,1.3026132248485531e-05
251,taxa203470,0,13,0.0,0.012682926829268294,0
252,taxa2035811,1,13,0.00234192037470726,0.012682926829268294,0
253,taxa203697,1,25,0.00234192037470726,0.024390243902439025,0
254,taxa2039240,205,332,0.48009367681498827,0.32390243902439025,0.000589826426691949
255,taxa204037,10,257,0.0234192037470726,0.25073170731707317,4.989770231596292e-06
256,taxa2042899,0,12,0.0,0.011707317073170732,0
257,taxa2044,0,7,0.0,0.006829268292682927,0
258,taxa204475,201,144,0.4707259953161593,0.1404878048780488,0.000255605621984468
259,taxa2048137,204,302,0.477751756440281,0.2946341463414634,0.0010938006041688528
260,taxa2050,14,4,0.03278688524590164,0.003902439024390244,5.84845179282145e-06
261,taxa2053,5,14,0.0117096018735363,0.013658536585365854,4.5125373611767375e-06
262,taxa2056,2,28,0.00468384074941452,0.027317073170731707,2.6199381399408805e-05
263,taxa2057233,162,370,0.3793911007025761,0.36097560975609755,0.00012537644759178066
264,taxa2060,0,0,0.0,0.0,0
265,taxa2063,0,2,0.0,0.001951219512195122,0
266,taxa207244,305,662,0.7142857142857143,0.6458536585365854,0.00016575231958938953
267,taxa207599,3,38,0.00702576112412178,0.037073170731707315,4.896486971727111e-06
268,taxa2086,2,3,0.00468384074941452,0.002926829268292683,7.202208882746286e-06
269,taxa209,0,31,0.0,0.03024390243902439,0
270,taxa2093,18,70,0.04215456674473068,0.06829268292682927,8.23571229029295e-06
271,taxa2094023,8,1,0.01873536299765808,0.000975609756097561,1.614208208272022e-05
272,taxa212790,0,2,0.0,0.001951219512195122,0
273,taxa212791,80,206,0.1873536299765808,0.20097560975609757,1.8227890202903742e-05
274,taxa2129,0,5,0.0,0.004878048780487805,0
275,taxa2132,150,70,0.351288056206089,0.06829268292682927,9.902202569366005e-05
276,taxa213485,0,11,0.0,0.010731707317073172,0
277,taxa2147,141,396,0.33021077283372363,0.38634146341463416,6.652766450986695e-05
278,taxa215802,0,9,0.0,0.00878048780487805,0
279,taxa216851,426,802,0.9976580796252927,0.7824390243902439,0.020570469360163476
280,taxa2172,207,107,0.4847775175644028,0.10439024390243902,0.013718850070282573
281,taxa218204,33,8,0.07728337236533958,0.007804878048780488,3.604249269705431e-05
282,taxa22,5,115,0.0117096018735363,0.11219512195121951,5.15958355688047e-06
283,taxa222,1,3,0.00234192037470726,0.002926829268292683,0
284,taxa224465,0,5,0.0,0.004878048780487805,0
285,taxa224474,0,8,0.0,0.007804878048780488,0
286,taxa225143,0,4,0.0,0.003902439024390244,0
287,taxa225447,0,0,0.0,0.0,0
288,taxa226,0,163,0.0,0.15902439024390244,0
289,taxa227388,5,80,0.0117096018735363,0.07804878048780488,6.775949167785433e-06
290,taxa227979,0,42,0.0,0.04097560975609756,0
291,taxa2282523,1,30,0.00234192037470726,0.02926829268292683,0
292,taxa2282740,25,25,0.0585480093676815,0.024390243902439025,9.792973943454222e-06
293,taxa2282741,5,9,0.0117096018735363,0.00878048780487805,4.538173380179531e-06
294,taxa2282742,51,31,0.11943793911007025,0.03024390243902439,8.272321541709136e-06
295,taxa2299,0,16,0.0,0.015609756097560976,0
296,taxa230494,0,1,0.0,0.000975609756097561,0
297,taxa2330,0,0,0.0,0.0,0
298,taxa233189,0,160,0.0,0.15609756097560976,0
299,taxa233191,12,147,0.02810304449648712,0.14341463414634145,5.124464491875886e-06
300,taxa234,0,21,0.0,0.02048780487804878,0
301,taxa2349,0,41,0.0,0.04,0
302,taxa2357,0,29,0.0,0.02829268292682927,0
303,taxa236052,0,2,0.0,0.001951219512195122,0
304,taxa236752,14,23,0.03278688524590164,0.0224390243902439,9.40647572840103e-06
305,taxa237,195,212,0.4566744730679157,0.20682926829268292,0.00011536214217210186
306,taxa2370,0,9,0.0,0.00878048780487805,0
307,taxa2373,4,13,0.00936768149882904,0.012682926829268294,8.173172136726566e-06
308,taxa239759,415,757,0.9718969555035128,0.7385365853658536,0.03695048341948711
309,taxa239934,297,295,0.6955503512880562,0.28780487804878047,0.024044730110172233
310,taxa240411,0,1,0.0,0.000975609756097561,0
311,taxa241189,195,514,0.4566744730679157,0.5014634146341463,0.00018885765719535324
312,taxa244127,247,338,0.5784543325526932,0.3297560975609756,0.002076792977774286
313,taxa244698,0,1,0.0,0.000975609756097561,0
314,taxa245876,0,0,0.0,0.0,0
315,taxa246875,98,33,0.22950819672131148,0.03219512195121951,0.0004140466557165123
316,taxa246876,0,5,0.0,0.004878048780487805,0
317,taxa248744,24,23,0.05620608899297424,0.0224390243902439,7.6235922102697966e-06
318,taxa252356,0,14,0.0,0.013658536585365854,0
319,taxa252965,22,3,0.05152224824355972,0.002926829268292683,1.5463984015932425e-05
320,taxa253183,0,2,0.0,0.001951219512195122,0
321,taxa253238,140,38,0.32786885245901637,0.037073170731707315,0.00030022163884166407
322,taxa253255,20,11,0.0468384074941452,0.010731707317073172,7.0069456960867365e-06
323,taxa254250,0,9,0.0,0.00878048780487805,0
324,taxa255204,2,11,0.00468384074941452,0.010731707317073172,2.2680522001934712e-05
325,taxa256319,0,3,0.0,0.002926829268292683,0
326,taxa258255,0,0,0.0,0.0,0
